product_id,product_name,catergory,original_price,actual_price,discounted_price,price_tier,rating,rating_count,total_ratings,is_discounted,rating_category,user_id,review_id,review_content,review_word_count
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$3,331.48 "," $1,799.00 ", $970.00 ,Midrange,4.5,815,3667.5,Yes,Postive,"Prasannavijayaraghavan G.,Preet Sikka,Theeban Raj,Nishikant,Gurpreet S.,Manoj,SP,Ashutosh","R1K0ML8QPZZSH7,R1VJZH5L1SRLPA,R2TTZ6Y61C1955,RYRQ7HQ4WDD0R,R24V2VP33R7Q4Z,R1F215HE3H6ZGT,R1YT2C41FFR9NG,R2UR2X3ZHZC5MU","While it makes enough froth under 1.5mins (tested using amul taaza milk warmed at 50-60deg celcius), the battery holder is too narrow for eneloop aa rechargeable batteries. I did not know this, hence one of the batteries got stuck in battery compartment. Ultimately, it had to be pried out by tweezers.Now that I have peeled the outer covers of my eneloops to slightly reduce the diameters, I can insert and remove them. However, I still cannot close the flimsy battery door. I have to hold and press it while operating it. Of course, there is zero problem if you use costly duracells. Still, the battery insertion process is not at all user-friendly, one has to watch youtube videos for that.To reduce spillage, use tall coffee mugs while frothing.,Not as strong and powerful to froth the coffee,Quality is good.,Average product,Very easy to use , house coffee looks like restaurant coffee, too much frothy n worth it .,This is the first time I'm writing review about any product....this is the best frother at affordable cost!,Works well and the product is good for this price, looks delicate and not sure of sturdiness though. Will updare for durability.,Works good . Coffee making is faster.",600
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",$891.07 , $499.00 , $279.00 ,Budget,3.7,10962,40559.4,Yes,Negative,"aditya d.,Paranthaman,ashik rahman c,Rajas c.,Madan Tejaswi,Sumit,chaitanya srikrishna,subeh sharma","R9GL8284FSYUG,R1Q6Z3DZDJMDPN,R25CLTZM7X33KC,R3EZN6N234M56M,R3V5ZJK278N7DE,R2D7IYLDOK44OG,R3E1T8ZS17TP57,R388P83LV3P6PH","Stop working after few days,Ok,It doesn't fit easily. Little water pressure the filter falls off. Fitting is draw back for the product. Water purification method implied is good. Installation must be made easy.,Having hair problem due to water so bought this for my bathroom. Good quality product but After using it for couple of days filtered water pressure has reduced.,Pros:-Easy to install (pipe comes with 3 different dimensions)Cons:- Hoped it to purify the tap water (as mentioned in their description). Unfortunately doesn't serve the purpose - I measured my usual water with tds ppc meter - the result was 427 (usual for Bangalore). After I installed this filter - it showed the result of 424. Disappointing. You need it less than 100 to be sure to drink it.,Easy to install & Value for money,I used it for a school project and it worked super well!,Old product received. Inside seems as rusted",839
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$38,813.56 "," $22,900.00 "," $13,490.00 ",Premium,4.3,16299,70085.7,Yes,Postive,"Rahman Ali,MARIYA DASS,Md Aftab,roshan s.,Mohan,Devendu Sawant,Shek hussain,Prathap Pathaneni","R3333X2IOK8J6C,R3UBMYP1E5RM5Z,R38CR6UCL8Z5F,R1NJ40Y3GL2XGK,R1MQP6KOMV9PHC,R2NTVG1I8CIRDI,REQ0A5BYHG678,R208N2LRQAPM3F","Really Easy to carry and to make waffle in it at a reasonable price,The product is really good...small in size and very easy to use..easy to clean,Very easy to use waffle maker i have small kitchen so this one was best for me its ready to use within 4 min and waffles takes 7to 10 min to bake properly crisp. The batter should be in right proportions and temperature to have a perfect waffles .Now my kids enjoy waffle in his tiffin box too. Nonstick coating , light indicator,  350watts  h,heat resistant this all are best features  of this mini waffle maker,Must buy it. Best product. It makes waffle so tasty. My son like it very much. It makes waffle in a very less time. Also we can make many other things on it like cookies, Biscuits, Sweets and many more,My kids are very happy.... Thankyou Amazon,got this waffle making machine its is very to easy to make an waffle at your homequlity is quite good as well,,Mini  waffle maker very useful awsome produt....",549
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,$663.33 , $199.00 , $59.00 ,Budget,4,9378,37512,Yes,Postive,"$@|\|TO$|-|,Sethu madhav,Akash Thakur,Burger Planet,Justice ??,indrajyoti d.,Aditya Kumar,E.C.GEORGE","R1BR8BOPOWGU0F,R3EATDEV562Z39,R1BISP21J4W67Z,R371Z2WNIHW6BE,R1DUEJXRERZVJ9,R1C2TIDQCPNW4A,R1KWEO556IO34F,R2Z4EQK80846LQ","Been using this from almost a year now.I’m home baker and whipping creams and making dough has been easier than ever. Value for money and Philips is a brand you can blindly trust on. The blades are easy detachable and easy to clean. If you’rea home baker who just started off. Please go ahead and buy this without giving a second thought,Very  useful product. Easy to use. I like it??,Easy to use,Hassle free product, no issues after using it for about 5 months,Easy to use n clean i am satisfied,It is may be 250watt but works like 400watt... Really great product in a affordable price.,Look fir cake making,Awesome products",505
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$34,465.52 "," $19,990.00 "," $11,499.00 ",Premium,4.3,4703,20222.9,Yes,Postive,"Ayush,ROHIT A.,Kedar,Haran,Santosh Ghante,KRISHNENDU,Harindra,sangamesh","R18ND09BJJWOI1,R35PEU0UI25EJQ,R1PUXDH1YJ1C7P,R3MYQMWYBPFNCE,R27R9HRO9LGATW,R6VNO2JYF3N4U,R23OWJ2539E2YY,R20Z8QRT7O6F3H","Nice product,,The overall quality of product Is good.but please mention that we have to use electric cell and how much to use,The product is nice in its working. The only issue is handling product. There is no On/Off button to start or stop the blender. I need to keep pressing a button to start and release a button to stop it.Also, it is battery-operated, no charging cable connection is available.But overall it is working fine for me in this amount.,Just 30 Seconds and frothy coffee ready.Very powerful.. .. easy to operate as well...the main body of the frother could be made of a better material,Nice product,Product is ok. Does a decent job of frothing. However, the built quality appears to be flimsy. Plastic is quite cheap and delicate. Have to see how long it lasts.Also the seller promises cashback for giving 5 star reviews so all the reviews may not be genuine..,I like it because it is easy toh use and dislike because it doesn't come with batteries",4918
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables","$2,496.43 ", $699.00 , $199.00 ,Midrange,4.2,12153,51042.6,Yes,Postive,"Yashpreet Singh,Abiram,Aakaash Ramchandani,Amit katoch,Avijit Basak,Anirban B.,Dass,Gopalakrishnan","RYWL8U25UKVRN,R2OZKOAWL1O0AK,R20H2HQK57AY6M,R8D71Z6FT69SZ,R1SHRMSVKCLPBV,RL642290VV0FY,RY9QSE50DS1XF,R3G6DENLSHD8FG","Very good product,Bad Bad product. Please don't buy.,My Requirements fulfilled & Very Nice Products,,hot air flow range not so much,,Good quality,It's doing the great job.",1180
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","$26,665.33 "," $19,999.00 "," $14,999.00 ",Premium,4.2,34899,146575.8,Yes,Postive,"ATHARVA BONDRE,Sujitkumar Thorat,Chandrasekara rajasekara reddy,J vasanth,Placeholder,roshan,Boopathi,Rajesh","R35122PFZXLW77,R20F9Z88XI969Z,R32BCA8W6W1KIF,R8IJQ4BCU3EYB,R1U0ELVGODA4FE,RK6G1OA2NXLKX,RSPH5EIECZOR0,R39210FVK81Z0W","Overall I liked the productBut disappointed with this broken item,It is useful only small cuts like kids clothes,,Today I get the product. In the accessory box the pin and saftypins are in that condition.,It's not good for beginners.It's not that simple to stich.. Sometimes the machine will stuck in the middle of stitching....,Sewing machine is really good . Easy to use and good for beginners.,Overall good item for this price. Light weight and suitable for alteration work...,",3943
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,$532.00 , $399.00 , $299.00 ,Budget,4,2766,11064,Yes,Postive,"Anand sarma,lokeshnist,C,SAI KIRAN,Amazon Customer,Jagdeesh singh,Kalpit Sultania,gopi","R1T19FVDX8Z7T2,R1E1AMYN17K7HJ,R20AXB80IQO0DK,R2N3QQAXIBYD1U,R23O6CFX5FQGEH,R28PM4P5ZGL5B9,R3I7005LCPIHBK,R14X0EVJHHB3B1",",Cost effective. This is good for heating your personal self and you will need to sit next to it. Over 1-2 hours, it will heat up a big room. The auto switch-off does work. Very light. I would have loved if the cord has a bit longer.,Its light weight and convenient to use but the jali gets heated... Need to work on it to make it remains cool like Havells.,Fine!!,Be ready for increased Rs. 500+ electricity bill Monthly in Winter during this device use,A bit costly otherwise better than the competition,Useful for very small room only and consumes lot of energy. Doest blow heat too far. Very less heat,Doesent heat room properly. It is not able to hear my small sized room . I think you should go for rod heating heater",940
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$4,079.59 "," $1,999.00 ", $970.00 ,Midrange,4.4,184,809.6,Yes,Postive,"Amazon Customer,Govind Gujarathi,Vihari,shalem,Tejas,RADHA krishanan,Vasudeva Govindraju,Amazon Customer","R3N2A5DV7IPG6R,RXX6FP17PFNBS,R1JENN8Y0UV8G,RXPE5ZQ9LKS94,RGJ8L0BDZJ7U8,R3122SJIEKZ4O2",",It's nt wrkng evn aftr 4 hours of charging,The motor,  blade are poor,Doesn't perform. The machine gets jammed every time.,Poor quality...never buy such product ...,Pls not sell this time",555
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$3,330.00 ", $999.00 , $299.00 ,Midrange,4.3,20850,89655,Yes,Postive,"GHOST,Amazon Customer,A Vase,Mani Jha,Anu B,Ganesh Inguva,Prabhu,Amazon Customer","R252H4TFMWK9L7,R3SAFGRVGD7GTV,R1FVCFYT4SGY76,R2437QVPEQFXQ6,R2H5VGCES0DGQY,R1DO5MB8H8GCUI,R10I87E4DVQPCL,R39U1YGSKUXRN6","Cord is small and sound while heating,Well built and the buttons have a smooth positive feel to the action.  The kettle heats efficiently and does exactly what it was designed to do, and does it very well.  Well worth the extra cost.  Highly recommend.,Excellent ??,This is better than expected !!easy to use ,really fast nd above all its safe ....the length of the cord is okay (if you have dedicated spot the vessel) or else a half foot more will be better and comfortable.I can recommend this to all,Wire length is very small,Product quality is excellent. Using the same model for the past 4 yrs without any issues. We use it for boiling water. We boil the water for drinking and for making tea. We use the kettle atleast 5 or 6 times a day an twice in a day we boil water with its full capacity. So we boil water 1 or 2 cups to full capacity everyday.Recently, the lid got detached, so purchased a new one with the same capacity and model. To my surprise, the kettle comes with bigger plug for which we don't have suitable socket. Hence returned the product and received refund promptly.There is no mention of the plug size in the product description. I give 5 star to the product and wish to buy again, only if it is provided with 5/6A plug. Hope Philips takes note of this!Advice: Please use it only for boiling water and there will be no trouble, works for years! The kettle opening is not so wide compared to some other makes, but that will not be an issue if it used only for boiling water as intended.,,Chord length is less. Product is worth.",836
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,"$2,777.78 ", $750.00 , $199.00 ,Midrange,4.5,74976,337392,Yes,Postive,"Pravin Kumar,Maestrov,rag,Mukundha2good,Amazon_Shopper,Sonic,Pratap,Amazon Customer","R363CESXF8MX1J,RPFBIUJQY7U8J,R1RANSDWMZLOFX,R2KRLWEGK8WRUV,RJT2AYA3VYJKW,RED9KLRCGWVCA,R8AVX9DP1CA8T,R27B8CDIU1PSLD","For the product like room heater package should be enough so that it does not get damage ...... and they have not used proper amazon packaging....price is quite high according to size and capacity of the product....After using 3-4 days I have found some defects and some scratch marks....attached in the pics,The heater is very compact, light weight and effective. It looks so cute in a room and doesn’t disturb your aesthetics at all. Loved it. Ordered another one for my grandmother.,Product is useful,Good Product,I have purchased 2 of them & recommend to my friends who have bought it. But now I'm looking for the same which is not available here.,Control knobs should have marked scales on the body. Otherwise performance of the heater is good without noise. Value for money and sufficient for 110 sqft room.,i received the faulty product.,Very good room heater,main features of the heater is it's fan.hot Air circulation in average size room is very good.",1252
